Date,Stock,Price
2022-10-12,AAPL,135.93106079101562
2022-10-13,AAPL,140.5001220703125
2022-10-14,AAPL,135.97039794921875
2022-10-17,AAPL,139.9302215576172
2022-10-18,AAPL,141.24688720703125
2022-10-19,AAPL,141.35496520996094
2022-10-20,AAPL,140.89315795898438
2022-10-21,AAPL,144.70556640625
2022-10-24,AAPL,146.84762573242188
2022-10-25,AAPL,149.68731689453125
2022-10-26,AAPL,146.7493896484375
2022-10-27,AAPL,142.27862548828125
2022-10-28,AAPL,153.02810668945312
2022-10-31,AAPL,150.66989135742188
2022-11-01,AAPL,148.0267333984375
2022-11-02,AAPL,142.50462341308594
2022-11-03,AAPL,136.46168518066406
2022-11-04,AAPL,136.19595336914062
2022-11-07,AAPL,136.72740173339844
2022-11-08,AAPL,137.29827880859375
2022-11-09,AAPL,132.7413787841797
2022-11-10,AAPL,144.5519561767578
2022-11-11,AAPL,147.3372802734375
2022-11-14,AAPL,145.93971252441406
2022-11-15,AAPL,147.67189025878906
2022-11-16,AAPL,146.441650390625
2022-11-17,AAPL,148.34117126464844
2022-11-18,AAPL,148.90219116210938
2022-11-21,AAPL,145.67396545410156
2022-11-22,AAPL,147.80972290039062
2022-11-23,AAPL,148.68565368652344
2022-11-25,AAPL,145.77239990234375
2022-11-28,AAPL,141.94381713867188
2022-11-29,AAPL,138.9419403076172
2022-11-30,AAPL,145.6936798095703
2022-12-01,AAPL,145.96922302246094
2022-12-02,AAPL,145.4771270751953
2022-12-05,AAPL,144.3157501220703
2022-12-06,AAPL,140.6544647216797
2022-12-07,AAPL,138.71556091308594
2022-12-08,AAPL,140.39854431152344
2022-12-09,AAPL,139.91629028320312
2022-12-12,AAPL,142.20950317382812
2022-12-13,AAPL,143.174072265625
2022-12-14,AAPL,140.94973754882812
2022-12-15,AAPL,134.34564208984375
2022-12-16,AAPL,132.3870391845703
2022-12-19,AAPL,130.2808074951172
2022-12-20,AAPL,130.21192932128906
2022-12-21,AAPL,133.3121795654297
2022-12-22,AAPL,130.14303588867188
2022-12-23,AAPL,129.7788543701172
2022-12-27,AAPL,127.97775268554688
2022-12-28,AAPL,124.05071258544922
2022-12-29,AAPL,127.56439208984375
2022-12-30,AAPL,127.87928771972656
2023-01-03,AAPL,123.09603118896484
2023-01-04,AAPL,124.36566162109375
2023-01-05,AAPL,123.04682159423828
2023-01-06,AAPL,127.5742416381836
2023-01-09,AAPL,128.0958709716797
2023-01-10,AAPL,128.6667022705078
2023-01-11,AAPL,131.38314819335938
2023-01-12,AAPL,131.3043975830078
2023-01-13,AAPL,132.6331024169922
2023-01-17,AAPL,133.79446411132812
2023-01-18,AAPL,133.0759735107422
2023-01-19,AAPL,133.13504028320312
2023-01-20,AAPL,135.69400024414062
2023-01-23,AAPL,138.88284301757812
2023-01-24,AAPL,140.2804718017578
2023-01-25,AAPL,139.6210174560547
2023-01-26,AAPL,141.6878662109375
2023-01-27,AAPL,143.62681579589844
2023-01-30,AAPL,140.7430419921875
2023-01-31,AAPL,142.0126495361328
2023-02-01,AAPL,143.13467407226562
2023-02-02,AAPL,148.43960571289062
2023-02-03,AAPL,152.06153869628906
2023-02-06,AAPL,149.33522033691406
2023-02-07,AAPL,152.20916748046875
2023-02-08,AAPL,149.5222625732422
2023-02-09,AAPL,148.4888153076172
2023-02-10,AAPL,148.85350036621094
2023-02-13,AAPL,151.6529998779297
2023-02-14,AAPL,151.01226806640625
2023-02-15,AAPL,153.1118621826172
2023-02-16,AAPL,151.5150146484375
2023-02-17,AAPL,150.37155151367188
2023-02-21,AAPL,146.3596649169922
2023-02-22,AAPL,146.78355407714844
2023-02-23,AAPL,147.26654052734375
2023-02-24,AAPL,144.61497497558594
2023-02-27,AAPL,145.80764770507812
2023-02-28,AAPL,145.30494689941406
2023-03-01,AAPL,143.2349090576172
2023-03-02,AAPL,143.82635498046875
2023-03-03,AAPL,148.87327575683594
2023-03-06,AAPL,151.63327026367188
2023-03-07,AAPL,149.43511962890625
2023-03-08,AAPL,150.6869659423828
2023-03-09,AAPL,148.4395294189453
2023-03-10,AAPL,146.37937927246094
2023-03-13,AAPL,148.32125854492188
2023-03-14,AAPL,150.41094970703125
2023-03-15,AAPL,150.80526733398438
2023-03-16,AAPL,153.6243896484375
2023-03-17,AAPL,152.7865753173828
2023-03-20,AAPL,155.15231323242188
2023-03-21,AAPL,157.0054473876953
2023-03-22,AAPL,155.576171875
2023-03-23,AAPL,156.66043090820312
2023-03-24,AAPL,157.9615936279297
2023-03-27,AAPL,156.01968383789062
2023-03-28,AAPL,155.39869689941406
2023-03-29,AAPL,158.4741973876953
2023-03-30,AAPL,160.0414581298828
2023-03-31,AAPL,162.54518127441406
2023-04-03,AAPL,163.7969970703125
2023-04-04,AAPL,163.26475524902344
2023-04-05,AAPL,161.4214630126953
2023-04-06,AAPL,162.30859375
2023-04-10,AAPL,159.7161865234375
2023-04-11,AAPL,158.50376892089844
2023-04-12,AAPL,157.81375122070312
2023-04-13,AAPL,163.1957550048828
2023-04-14,AAPL,162.8507537841797
2023-04-17,AAPL,162.87046813964844
2023-04-18,AAPL,164.09278869628906
2023-04-19,AAPL,165.23622131347656
2023-04-20,AAPL,164.2701873779297
2023-04-21,AAPL,162.66346740722656
2023-04-24,AAPL,162.9690399169922
2023-04-25,AAPL,161.43130493164062
2023-04-26,AAPL,161.4214630126953
2023-04-27,AAPL,166.0050811767578
2023-04-28,AAPL,167.2569122314453
2023-05-01,AAPL,167.16819763183594
2023-05-02,AAPL,166.13319396972656
2023-05-03,AAPL,165.05874633789062
2023-05-04,AAPL,163.4224395751953
2023-05-05,AAPL,171.09133911132812
2023-05-08,AAPL,171.0223846435547
2023-05-09,AAPL,169.31707763671875
2023-05-10,AAPL,171.0814971923828
2023-05-11,AAPL,171.268798828125
2023-05-12,AAPL,170.3409423828125
2023-05-15,AAPL,169.84739685058594
2023-05-16,AAPL,169.84739685058594
2023-05-17,AAPL,170.4594268798828
2023-05-18,AAPL,172.78892517089844
2023-05-19,AAPL,172.89749145507812
2023-05-22,AAPL,171.94989013671875
2023-05-23,AAPL,169.34397888183594
2023-05-24,AAPL,169.620361328125
2023-05-25,AAPL,170.75552368164062
2023-05-26,AAPL,173.16397094726562
2023-05-30,AAPL,175.00985717773438
2023-05-31,AAPL,174.9604949951172
2023-06-01,AAPL,177.76382446289062
2023-06-02,AAPL,178.6127166748047
2023-06-05,AAPL,177.2604217529297
2023-06-06,AAPL,176.8951873779297
2023-06-07,AAPL,175.5231475830078
2023-06-08,AAPL,178.2375946044922
2023-06-09,AAPL,178.62257385253906
2023-06-12,AAPL,181.416015625
2023-06-13,AAPL,180.94219970703125
2023-06-14,AAPL,181.57394409179688
2023-06-15,AAPL,183.6073455810547
2023-06-16,AAPL,182.53143310546875
2023-06-20,AAPL,182.62025451660156
2023-06-21,AAPL,181.58383178710938
2023-06-22,AAPL,184.5845489501953
2023-06-23,AAPL,184.2686767578125
2023-06-26,AAPL,182.87689208984375
2023-06-27,AAPL,185.6309051513672
2023-06-28,AAPL,186.80551147460938
2023-06-29,AAPL,187.14112854003906
2023-06-30,AAPL,191.46453857421875
2023-07-03,AAPL,189.97401428222656
2023-07-05,AAPL,188.858642578125
2023-07-06,AAPL,189.33242797851562
2023-07-07,AAPL,188.21701049804688
2023-07-10,AAPL,186.1737518310547
2023-07-11,AAPL,185.6505889892578
2023-07-12,AAPL,187.31878662109375
2023-07-13,AAPL,188.07882690429688
2023-07-14,AAPL,188.22691345214844
2023-07-17,AAPL,191.48426818847656
2023-07-18,AAPL,191.2275848388672
2023-07-19,AAPL,192.57992553710938
2023-07-20,AAPL,190.63539123535156
2023-07-21,AAPL,189.4607696533203
2023-07-24,AAPL,190.26028442382812
2023-07-25,AAPL,191.11904907226562
2023-07-26,AAPL,191.98768615722656
2023-07-27,AAPL,190.72422790527344
2023-07-28,AAPL,193.30050659179688
2023-07-31,AAPL,193.91250610351562
2023-08-01,AAPL,193.08335876464844
2023-08-02,AAPL,190.09246826171875
2023-08-03,AAPL,188.70068359375
2023-08-04,AAPL,179.6392822265625
2023-08-07,AAPL,176.5398406982422
2023-08-08,AAPL,177.47756958007812
2023-08-09,AAPL,175.88836669921875
2023-08-10,AAPL,175.6711883544922
2023-08-11,AAPL,175.73049926757812
2023-08-14,AAPL,177.38113403320312
2023-08-15,AAPL,175.39443969726562
2023-08-16,AAPL,174.524658203125
2023-08-17,AAPL,171.98443603515625
2023-08-18,AAPL,172.46876525878906
2023-08-21,AAPL,173.80308532714844
2023-08-22,AAPL,175.17698669433594
2023-08-23,AAPL,179.02194213867188
2023-08-24,AAPL,174.33682250976562
2023-08-25,AAPL,176.541015625
2023-08-28,AAPL,178.1027069091797
2023-08-29,AAPL,181.98716735839844
2023-08-30,AAPL,185.47628784179688
2023-08-31,AAPL,185.69374084472656
2023-09-01,AAPL,187.2653350830078
2023-09-05,AAPL,187.50253295898438
2023-09-06,AAPL,180.79119873046875
2023-09-07,AAPL,175.50320434570312
2023-09-08,AAPL,176.11598205566406
2023-09-11,AAPL,177.28233337402344
2023-09-12,AAPL,174.2577667236328
2023-09-13,AAPL,172.19198608398438
2023-09-14,AAPL,173.70425415039062
2023-09-15,AAPL,172.98269653320312
2023-09-18,AAPL,175.90841674804688
2023-09-19,AAPL,176.99569702148438
2023-09-20,AAPL,173.45713806152344
2023-09-21,AAPL,171.9152374267578
2023-09-22,AAPL,172.7652587890625
2023-09-25,AAPL,174.0403289794922
2023-09-26,AAPL,169.9680633544922
2023-09-27,AAPL,168.4557647705078
2023-09-28,AAPL,168.7127685546875
2023-09-29,AAPL,169.22671508789062
2023-10-02,AAPL,171.7373046875
2023-10-03,AAPL,170.40293884277344
2023-10-04,AAPL,171.6483612060547
2023-10-05,AAPL,172.88385009765625
2023-10-06,AAPL,175.43399047851562
2023-10-09,AAPL,176.91659545898438
2023-10-10,AAPL,176.32354736328125
2023-10-11,AAPL,177.71722412109375
2023-10-12,AAPL,178.61668395996094
2023-10-13,AAPL,176.77821350097656
2023-10-16,AAPL,176.64971923828125
2023-10-17,AAPL,175.097900390625
2023-10-18,AAPL,173.80308532714844
2023-10-19,AAPL,173.42752075195312
2023-10-20,AAPL,170.87738037109375
2023-10-23,AAPL,170.99598693847656
2023-10-24,AAPL,171.43089294433594
2023-10-25,AAPL,169.1179962158203
2023-10-26,AAPL,164.95677185058594
2023-10-27,AAPL,166.27133178710938
2023-10-30,AAPL,168.31735229492188
2023-10-31,AAPL,168.79183959960938
2023-11-01,AAPL,171.9547576904297
2023-11-02,AAPL,175.51307678222656
2023-11-03,AAPL,174.60369873046875
2023-11-06,AAPL,177.15380859375
2023-11-07,AAPL,179.7138214111328
2023-11-08,AAPL,180.7714385986328
2023-11-09,AAPL,180.2969970703125
2023-11-10,AAPL,184.48350524902344
2023-11-13,AAPL,182.89993286132812
2023-11-14,AAPL,185.5128173828125
2023-11-15,AAPL,186.0769500732422
2023-11-16,AAPL,187.7594757080078
2023-11-17,AAPL,187.73963928222656
2023-11-20,AAPL,189.4815673828125
2023-11-21,AAPL,188.67990112304688
2023-11-22,AAPL,189.34300231933594
2023-11-24,AAPL,188.01675415039062
2023-11-27,AAPL,187.838623046875
2023-11-28,AAPL,188.4423828125
2023-11-29,AAPL,187.42298889160156
2023-11-30,AAPL,187.9969940185547
2023-12-01,AAPL,189.2737274169922
2023-12-04,AAPL,187.48233032226562
2023-12-05,AAPL,191.43130493164062
2023-12-06,AAPL,190.34262084960938
2023-12-07,AAPL,192.27256774902344
2023-12-08,AAPL,193.69778442382812
2023-12-11,AAPL,191.19378662109375
2023-12-12,AAPL,192.7080841064453
2023-12-13,AAPL,195.9246368408203
2023-12-14,AAPL,196.07308959960938
2023-12-15,AAPL,195.5386505126953
2023-12-18,AAPL,193.87594604492188
2023-12-19,AAPL,194.9151153564453
2023-12-20,AAPL,192.8268280029297
2023-12-21,AAPL,192.6783447265625
2023-12-22,AAPL,191.6094512939453
2023-12-26,AAPL,191.06512451171875
2023-12-27,AAPL,191.16409301757812
2023-12-28,AAPL,191.5896759033203
2023-12-29,AAPL,190.5504608154297
2020-01-02,AMZN,94.90049743652344
2020-01-03,AMZN,93.74849700927734
2020-01-06,AMZN,95.14399719238281
2020-01-07,AMZN,95.34300231933594
2020-01-08,AMZN,94.59850311279297
2020-01-09,AMZN,95.05249786376953
2020-01-10,AMZN,94.15799713134766
2020-01-13,AMZN,94.56500244140625
2020-01-14,AMZN,93.47200012207031
2020-01-15,AMZN,93.10099792480469
2020-01-16,AMZN,93.89700317382812
2020-01-17,AMZN,93.23600006103516
2020-01-21,AMZN,94.5999984741211
2020-01-22,AMZN,94.37300109863281
2020-01-23,AMZN,94.22899627685547
2020-01-24,AMZN,93.08200073242188
2020-01-27,AMZN,91.41699981689453
2020-01-28,AMZN,92.6624984741211
2020-01-29,AMZN,92.9000015258789
2020-01-30,AMZN,93.53399658203125
2020-01-31,AMZN,100.43599700927734
2020-02-03,AMZN,100.20999908447266
2020-02-04,AMZN,102.4834976196289
2020-02-05,AMZN,101.99349975585938
2020-02-06,AMZN,102.5114974975586
2020-02-07,AMZN,103.96399688720703
2020-02-10,AMZN,106.69550323486328
2020-02-11,AMZN,107.54000091552734
2020-02-12,AMZN,108.0
2020-02-13,AMZN,107.49349975585938
2020-02-14,AMZN,106.74349975585938
2020-02-18,AMZN,107.78350067138672
2020-02-19,AMZN,108.51100158691406
2020-02-20,AMZN,107.65499877929688
2020-02-21,AMZN,104.79850006103516
2020-02-24,AMZN,100.4645004272461
2020-02-25,AMZN,98.63700103759766
2020-02-26,AMZN,98.97949981689453
2020-02-27,AMZN,94.21499633789062
2020-02-28,AMZN,94.1875
2020-03-02,AMZN,97.69750213623047
2020-03-03,AMZN,95.44950103759766
2020-03-04,AMZN,98.79149627685547
2020-03-05,AMZN,96.20149993896484
2020-03-06,AMZN,95.05449676513672
2020-03-09,AMZN,90.03050231933594
2020-03-10,AMZN,94.59100341796875
2020-03-11,AMZN,91.04299926757812
2020-03-12,AMZN,83.83049774169922
2020-03-13,AMZN,89.25
2020-03-16,AMZN,84.4574966430664
2020-03-17,AMZN,90.39199829101562
2020-03-18,AMZN,91.5
2020-03-19,AMZN,94.04650115966797
2020-03-20,AMZN,92.30449676513672
2020-03-23,AMZN,95.1415023803711
2020-03-24,AMZN,97.00499725341797
2020-03-25,AMZN,94.29199981689453
2020-03-26,AMZN,97.77449798583984
2020-03-27,AMZN,95.00499725341797
2020-03-30,AMZN,98.19750213623047
2020-03-31,AMZN,97.48600006103516
2020-04-01,AMZN,95.38500213623047
2020-04-02,AMZN,95.94149780273438
2020-04-03,AMZN,95.32949829101562
2020-04-06,AMZN,99.87950134277344
2020-04-07,AMZN,100.58000183105469
2020-04-08,AMZN,102.1500015258789
2020-04-09,AMZN,102.13800048828125
2020-04-13,AMZN,108.44349670410156
2020-04-14,AMZN,114.16600036621094
2020-04-15,AMZN,115.38400268554688
2020-04-16,AMZN,120.40950012207031
2020-04-17,AMZN,118.75
2020-04-20,AMZN,119.68049621582031
2020-04-21,AMZN,116.40599822998047
2020-04-22,AMZN,118.17449951171875
2020-04-23,AMZN,119.97250366210938
2020-04-24,AMZN,120.51100158691406
2020-04-27,AMZN,118.80000305175781
2020-04-28,AMZN,115.7040023803711
2020-04-29,AMZN,118.635498046875
2020-04-30,AMZN,123.69999694824219
2020-05-01,AMZN,114.302001953125
2020-05-04,AMZN,115.79949951171875
2020-05-05,AMZN,115.88999938964844
2020-05-06,AMZN,117.56300354003906
2020-05-07,AMZN,118.38050079345703
2020-05-08,AMZN,118.98049926757812
2020-05-11,AMZN,120.44999694824219
2020-05-12,AMZN,117.84750366210938
2020-05-13,AMZN,118.39600372314453
2020-05-14,AMZN,119.44249725341797
2020-05-15,AMZN,120.48899841308594
2020-05-18,AMZN,121.31300354003906
2020-05-19,AMZN,122.46649932861328
2020-05-20,AMZN,124.89700317382812
2020-05-21,AMZN,122.33699798583984
2020-05-22,AMZN,121.84400177001953
2020-05-26,AMZN,121.09300231933594
2020-05-27,AMZN,120.51950073242188
2020-05-28,AMZN,120.05500030517578
2020-05-29,AMZN,122.11849975585938
2020-06-01,AMZN,123.552001953125
2020-06-02,AMZN,123.62049865722656
2020-06-03,AMZN,123.91999816894531
2020-06-04,AMZN,123.02999877929688
2020-06-05,AMZN,124.1500015258789
2020-06-08,AMZN,126.2030029296875
2020-06-09,AMZN,130.04299926757812
2020-06-10,AMZN,132.37249755859375
2020-06-11,AMZN,127.89800262451172
2020-06-12,AMZN,127.2509994506836
2020-06-15,AMZN,128.63400268554688
2020-06-16,AMZN,130.7635040283203
2020-06-17,AMZN,132.0489959716797
2020-06-18,AMZN,132.69900512695312
2020-06-19,AMZN,133.75050354003906
2020-06-22,AMZN,135.6909942626953
2020-06-23,AMZN,138.2205047607422
2020-06-24,AMZN,136.72000122070312
2020-06-25,AMZN,137.72900390625
2020-06-26,AMZN,134.64349365234375
2020-06-29,AMZN,134.0189971923828
2020-06-30,AMZN,137.9409942626953
2020-07-01,AMZN,143.93499755859375
2020-07-02,AMZN,144.51499938964844
2020-07-06,AMZN,152.8520050048828
2020-07-07,AMZN,150.00599670410156
2020-07-08,AMZN,154.0554962158203
2020-07-09,AMZN,159.13150024414062
2020-07-10,AMZN,160.0
2020-07-13,AMZN,155.1999969482422
2020-07-14,AMZN,154.1999969482422
2020-07-15,AMZN,150.44349670410156
2020-07-16,AMZN,149.9949951171875
2020-07-17,AMZN,148.09849548339844
2020-07-20,AMZN,159.8419952392578
2020-07-21,AMZN,156.9145050048828
2020-07-22,AMZN,154.99549865722656
2020-07-23,AMZN,149.32749938964844
2020-07-24,AMZN,150.44549560546875
2020-07-27,AMZN,152.760498046875
2020-07-28,AMZN,150.01649475097656
2020-07-29,AMZN,151.67649841308594
2020-07-30,AMZN,152.593994140625
2020-07-31,AMZN,158.23399353027344
2020-08-03,AMZN,155.59449768066406
2020-08-04,AMZN,156.94149780273438
2020-08-05,AMZN,160.25149536132812
2020-08-06,AMZN,161.25
2020-08-07,AMZN,158.3730010986328
2020-08-10,AMZN,157.4080047607422
2020-08-11,AMZN,154.0334930419922
2020-08-12,AMZN,158.11199951171875
2020-08-13,AMZN,158.05099487304688
2020-08-14,AMZN,157.4010009765625
2020-08-17,AMZN,159.12049865722656
2020-08-18,AMZN,165.62449645996094
2020-08-19,AMZN,163.0240020751953
2020-08-20,AMZN,164.86849975585938
2020-08-21,AMZN,164.23599243164062
2020-08-24,AMZN,165.3730010986328
2020-08-25,AMZN,167.32449340820312
2020-08-26,AMZN,172.09249877929688
2020-08-27,AMZN,170.0
2020-08-28,AMZN,170.08999633789062
2020-08-31,AMZN,172.54800415039062
2020-09-01,AMZN,174.95599365234375
2020-09-02,AMZN,176.57249450683594
2020-09-03,AMZN,168.39999389648438
2020-09-04,AMZN,164.7310028076172
2020-09-08,AMZN,157.49200439453125
2020-09-09,AMZN,163.4304962158203
2020-09-10,AMZN,158.7554931640625
2020-09-11,AMZN,155.81100463867188
2020-09-14,AMZN,155.14849853515625
2020-09-15,AMZN,157.80650329589844
2020-09-16,AMZN,153.90499877929688
2020-09-17,AMZN,150.43649291992188
2020-09-18,AMZN,147.74549865722656
2020-09-21,AMZN,148.02349853515625
2020-09-22,AMZN,156.44949340820312
2020-09-23,AMZN,149.9929962158203
2020-09-24,AMZN,150.989501953125
2020-09-25,AMZN,154.75650024414062
2020-09-28,AMZN,158.70249938964844
2020-09-29,AMZN,157.24400329589844
2020-09-30,AMZN,157.43649291992188
2020-10-01,AMZN,161.06300354003906
2020-10-02,AMZN,156.25
2020-10-05,AMZN,159.9600067138672
2020-10-06,AMZN,154.9980010986328
2020-10-07,AMZN,159.7845001220703
2020-10-08,AMZN,159.52749633789062
2020-10-09,AMZN,164.33250427246094
2020-10-12,AMZN,172.14649963378906
2020-10-13,AMZN,172.18150329589844
2020-10-14,AMZN,168.1855010986328
2020-10-15,AMZN,166.9324951171875
2020-10-16,AMZN,163.635498046875
2020-10-19,AMZN,160.36050415039062
2020-10-20,AMZN,160.85049438476562
2020-10-21,AMZN,159.2469940185547
2020-10-22,AMZN,158.82000732421875
2020-10-23,AMZN,160.22000122070312
2020-10-26,AMZN,160.3520050048828
2020-10-27,AMZN,164.31649780273438
2020-10-28,AMZN,158.13900756835938
2020-10-29,AMZN,160.55050659179688
2020-10-30,AMZN,151.8074951171875
2020-11-02,AMZN,150.2239990234375
2020-11-03,AMZN,152.42050170898438
2020-11-04,AMZN,162.05799865722656
2020-11-05,AMZN,166.10000610351562
2020-11-06,AMZN,165.56849670410156
2020-11-09,AMZN,157.18699645996094
2020-11-10,AMZN,151.75100708007812
2020-11-11,AMZN,156.8695068359375
2020-11-12,AMZN,155.51400756835938
2020-11-13,AMZN,156.4405059814453
2020-11-16,AMZN,156.55299377441406
2020-11-17,AMZN,156.7830047607422
2020-11-18,AMZN,155.2729949951172
2020-11-19,AMZN,155.8509979248047
2020-11-20,AMZN,154.97000122070312
2020-11-23,AMZN,154.91949462890625
2020-11-24,AMZN,155.9029998779297
2020-11-25,AMZN,159.2534942626953
2020-11-27,AMZN,159.76699829101562
2020-11-30,AMZN,158.40199279785156
2020-12-01,AMZN,161.00399780273438
2020-12-02,AMZN,160.17649841308594
2020-12-03,AMZN,159.3365020751953
2020-12-04,AMZN,158.12899780273438
2020-12-07,AMZN,157.89999389648438
2020-12-08,AMZN,158.864501953125
2020-12-09,AMZN,155.2100067138672
2020-12-10,AMZN,155.07449340820312
2020-12-11,AMZN,155.8209991455078
2020-12-14,AMZN,157.84849548339844
2020-12-15,AMZN,158.25599670410156
2020-12-16,AMZN,162.04800415039062
2020-12-17,AMZN,161.8040008544922
2020-12-18,AMZN,160.08250427246094
2020-12-21,AMZN,160.3090057373047
2020-12-22,AMZN,160.3260040283203
2020-12-23,AMZN,159.2635040283203
2020-12-24,AMZN,158.63450622558594
2020-12-28,AMZN,164.197998046875
2020-12-29,AMZN,166.10000610351562
2020-12-30,AMZN,164.29249572753906
2020-12-31,AMZN,162.84649658203125
2021-01-04,AMZN,159.3314971923828
2021-01-05,AMZN,160.92550659179688
2021-01-06,AMZN,156.91900634765625
2021-01-07,AMZN,158.10800170898438
2021-01-08,AMZN,159.13499450683594
2021-01-11,AMZN,155.7104949951172
2021-01-12,AMZN,156.04150390625
2021-01-13,AMZN,158.29449462890625
2021-01-14,AMZN,156.37350463867188
2021-01-15,AMZN,155.21249389648438
2021-01-19,AMZN,156.03799438476562
2021-01-20,AMZN,163.16900634765625
2021-01-21,AMZN,165.34950256347656
2021-01-22,AMZN,164.6114959716797
2021-01-25,AMZN,164.6999969482422
2021-01-26,AMZN,166.30650329589844
2021-01-27,AMZN,161.62899780273438
2021-01-28,AMZN,161.88099670410156
2021-01-29,AMZN,160.30999755859375
2021-02-01,AMZN,167.1439971923828
2021-02-02,AMZN,169.0
2021-02-03,AMZN,165.62649536132812
2021-02-04,AMZN,166.5500030517578
2021-02-05,AMZN,167.6074981689453
2021-02-08,AMZN,166.14700317382812
2021-02-09,AMZN,165.25
2021-02-10,AMZN,164.32899475097656
2021-02-11,AMZN,163.10650634765625
2021-02-12,AMZN,163.885498046875
2021-02-16,AMZN,163.44749450683594
2021-02-17,AMZN,165.4320068359375
2021-02-18,AMZN,166.4114990234375
2021-02-19,AMZN,162.4949951171875
2021-02-22,AMZN,159.03700256347656
2021-02-23,AMZN,159.72500610351562
2021-02-24,AMZN,157.97650146484375
2021-02-25,AMZN,152.85800170898438
2021-02-26,AMZN,154.64649963378906
2021-03-01,AMZN,157.3070068359375
2021-03-02,AMZN,154.72650146484375
2021-03-03,AMZN,150.25
2021-03-04,AMZN,148.8784942626953
2021-03-05,AMZN,150.0229949951172
2021-03-08,AMZN,147.59750366210938
2021-03-09,AMZN,153.1425018310547
2021-03-10,AMZN,152.8820037841797
2021-03-11,AMZN,155.67950439453125
2021-03-12,AMZN,154.47450256347656
2021-03-15,AMZN,154.08399963378906
2021-03-16,AMZN,154.59300231933594
2021-03-17,AMZN,156.7864990234375
2021-03-18,AMZN,151.39950561523438
2021-03-19,AMZN,153.7480010986328
2021-03-22,AMZN,155.5435028076172
2021-03-23,AMZN,156.875
2021-03-24,AMZN,154.35350036621094
2021-03-25,AMZN,152.31300354003906
2021-03-26,AMZN,152.60150146484375
2021-03-29,AMZN,153.7864990234375
2021-03-30,AMZN,152.76449584960938
2021-03-31,AMZN,154.70399475097656
2021-04-01,AMZN,158.0500030517578
2021-04-05,AMZN,161.3365020751953
2021-04-06,AMZN,161.1909942626953
2021-04-07,AMZN,163.96949768066406
2021-04-08,AMZN,164.96499633789062
2021-04-09,AMZN,168.61000061035156
2021-04-12,AMZN,168.96949768066406
2021-04-13,AMZN,170.0
2021-04-14,AMZN,166.64999389648438
2021-04-15,AMZN,168.95449829101562
2021-04-16,AMZN,169.9720001220703
2021-04-19,AMZN,168.60049438476562
2021-04-20,AMZN,166.7344970703125
2021-04-21,AMZN,168.1009979248047
2021-04-22,AMZN,165.45199584960938
2021-04-23,AMZN,167.04400634765625
2021-04-26,AMZN,170.4499969482422
2021-04-27,AMZN,170.8715057373047
2021-04-28,AMZN,172.9250030517578
2021-04-29,AMZN,173.5655059814453
2021-04-30,AMZN,173.37100219726562
2021-05-03,AMZN,169.32449340820312
2021-05-04,AMZN,165.593505859375
2021-05-05,AMZN,163.52699279785156
2021-05-06,AMZN,165.31849670410156
2021-05-07,AMZN,164.58050537109375
2021-05-10,AMZN,159.52450561523438
2021-05-11,AMZN,161.19549560546875
2021-05-12,AMZN,157.5970001220703
2021-05-13,AMZN,158.07350158691406
2021-05-14,AMZN,161.14500427246094
2021-05-17,AMZN,163.51950073242188
2021-05-18,AMZN,161.61399841308594
2021-05-19,AMZN,161.58999633789062
2021-05-20,AMZN,162.38400268554688
2021-05-21,AMZN,160.1540069580078
2021-05-24,AMZN,162.24949645996094
2021-05-25,AMZN,162.95249938964844
2021-05-26,AMZN,163.25799560546875
2021-05-27,AMZN,161.5054931640625
2021-05-28,AMZN,161.15350341796875
2021-06-01,AMZN,160.9324951171875
2021-06-02,AMZN,161.69949340820312
2021-06-03,AMZN,159.35049438476562
2021-06-04,AMZN,160.31100463867188
2021-06-07,AMZN,159.90049743652344
2021-06-08,AMZN,163.20550537109375
2021-06-09,AMZN,164.0574951171875
2021-06-10,AMZN,167.4824981689453
2021-06-11,AMZN,167.3415069580078
2021-06-14,AMZN,169.19349670410156
2021-06-15,AMZN,169.156494140625
2021-06-16,AMZN,170.7624969482422
2021-06-17,AMZN,174.46200561523438
2021-06-18,AMZN,174.34500122070312
2021-06-21,AMZN,172.697998046875
2021-06-22,AMZN,175.27200317382812
2021-06-23,AMZN,175.1909942626953
2021-06-24,AMZN,172.45399475097656
2021-06-25,AMZN,170.072998046875
2021-06-28,AMZN,172.1945037841797
2021-06-29,AMZN,172.40699768066406
2021-06-30,AMZN,172.00799560546875
2021-07-01,AMZN,171.64849853515625
2021-07-02,AMZN,175.5489959716797
2021-07-06,AMZN,183.78700256347656
2021-07-07,AMZN,184.82899475097656
2021-07-08,AMZN,186.57049560546875
2021-07-09,AMZN,185.9669952392578
2021-07-12,AMZN,185.92750549316406
2021-07-13,AMZN,183.8679962158203
2021-07-14,AMZN,184.08399963378906
2021-07-15,AMZN,181.55999755859375
2021-07-16,AMZN,178.68150329589844
2021-07-19,AMZN,177.47950744628906
2021-07-20,AMZN,178.6595001220703
2021-07-21,AMZN,179.25999450683594
2021-07-22,AMZN,181.90150451660156
2021-07-23,AMZN,182.83200073242188
2021-07-26,AMZN,184.99099731445312
2021-07-27,AMZN,181.3195037841797
2021-07-28,AMZN,181.51600646972656
2021-07-29,AMZN,179.99600219726562
2021-07-30,AMZN,166.37950134277344
